algorithm,params,run-id,BCR,Black-FNR,Black-FNR_over_White-FNR,Black-FPR,Black-FPR_over_White-FPR,Black-Female-FNR,Black-Female-FNR_over_White-Male-FNR,Black-Female-FPR,Black-Female-FPR_over_White-Male-FPR,Black-Female-TNR,Black-Female-TNR_over_White-Male-TNR,Black-Female-TPR,Black-Female-TPR_over_White-Male-TPR,Black-Female-accuracy,Black-Female-accuracy_over_White-Male-accuracy,Black-Female-calibration+,Black-Female-calibration+_over_White-Male-calibration+,Black-Female-calibration-,Black-Female-calibration-_over_White-Male-calibration-,Black-Male-FNR,Black-Male-FNR_over_White-Male-FNR,Black-Male-FPR,Black-Male-FPR_over_White-Male-FPR,Black-Male-TNR,Black-Male-TNR_over_White-Male-TNR,Black-Male-TPR,Black-Male-TPR_over_White-Male-TPR,Black-Male-accuracy,Black-Male-accuracy_over_White-Male-accuracy,Black-Male-calibration+,Black-Male-calibration+_over_White-Male-calibration+,Black-Male-calibration-,Black-Male-calibration-_over_White-Male-calibration-,Black-TNR,Black-TNR_over_White-TNR,Black-TPR,Black-TPR_over_White-TPR,Black-accuracy,Black-accuracy_over_White-accuracy,Black-calibration+,Black-calibration+_over_White-calibration+,Black-calibration-,Black-calibration-_over_White-calibration-,CV,DIavgall,DIbinary,Female-FNR,Female-FNR_over_Male-FNR,Female-FPR,Female-FPR_over_Male-FPR,Female-TNR,Female-TNR_over_Male-TNR,Female-TPR,Female-TPR_over_Male-TPR,Female-accuracy,Female-accuracy_over_Male-accuracy,Female-calibration+,Female-calibration+_over_Male-calibration+,Female-calibration-,Female-calibration-_over_Male-calibration-,MCC,Male-FNR,Male-FPR,Male-TNR,Male-TPR,Male-accuracy,Male-calibration+,Male-calibration-,Race-FNR,Race-FNRDiff,Race-FNRRatio,Race-FPR,Race-FPRDiff,Race-FPRRatio,Race-Sex-FNR,Race-Sex-FNRDiff,Race-Sex-FNRRatio,Race-Sex-FPR,Race-Sex-FPRDiff,Race-Sex-FPRRatio,Race-Sex-TNR,Race-Sex-TNRDiff,Race-Sex-TNRRatio,Race-Sex-TPR,Race-Sex-TPRDiff,Race-Sex-TPRRatio,Race-Sex-accuracy,Race-Sex-accuracyDiff,Race-Sex-accuracyRatio,Race-Sex-calibration+,Race-Sex-calibration+Diff,Race-Sex-calibration+Ratio,Race-Sex-calibration-,Race-Sex-calibration-Diff,Race-Sex-calibration-Ratio,Race-TNR,Race-TNRDiff,Race-TNRRatio,Race-TPR,Race-TPRDiff,Race-TPRRatio,Race-accuracy,Race-accuracyDiff,Race-accuracyRatio,Race-calibration+,Race-calibration+Diff,Race-calibration+Ratio,Race-calibration-,Race-calibration-Diff,Race-calibration-Ratio,Sex-FNR,Sex-FNRDiff,Sex-FNRRatio,Sex-FPR,Sex-FPRDiff,Sex-FPRRatio,Sex-TNR,Sex-TNRDiff,Sex-TNRRatio,Sex-TPR,Sex-TPRDiff,Sex-TPRRatio,Sex-accuracy,Sex-accuracyDiff,Sex-accuracyRatio,Sex-calibration+,Sex-calibration+Diff,Sex-calibration+Ratio,Sex-calibration-,Sex-calibration-Diff,Sex-calibration-Ratio,Stability,TNR,TPR,White-FNR,White-FPR,White-Female-FNR,White-Female-FNR_over_White-Male-FNR,White-Female-FPR,White-Female-FPR_over_White-Male-FPR,White-Female-TNR,White-Female-TNR_over_White-Male-TNR,White-Female-TPR,White-Female-TPR_over_White-Male-TPR,White-Female-accuracy,White-Female-accuracy_over_White-Male-accuracy,White-Female-calibration+,White-Female-calibration+_over_White-Male-calibration+,White-Female-calibration-,White-Female-calibration-_over_White-Male-calibration-,White-Male-FNR,White-Male-FPR,White-Male-TNR,White-Male-TPR,White-Male-accuracy,White-Male-calibration+,White-Male-calibration-,White-TNR,White-TPR,White-accuracy,White-calibration+,White-calibration-,accuracy,diff:Male-FNRtoFemale-FNR,diff:Male-FPRtoFemale-FPR,diff:Male-TNRtoFemale-TNR,diff:Male-TPRtoFemale-TPR,diff:Male-accuracytoFemale-accuracy,diff:Male-calibration+toFemale-calibration+,diff:Male-calibration-toFemale-calibration-,diff:White-FNRtoBlack-FNR,diff:White-FPRtoBlack-FPR,diff:White-Male-FNRtoBlack-Female-FNR,diff:White-Male-FNRtoBlack-Male-FNR,diff:White-Male-FNRtoWhite-Female-FNR,diff:White-Male-FPRtoBlack-Female-FPR,diff:White-Male-FPRtoBlack-Male-FPR,diff:White-Male-FPRtoWhite-Female-FPR,diff:White-Male-TNRtoBlack-Female-TNR,diff:White-Male-TNRtoBlack-Male-TNR,diff:White-Male-TNRtoWhite-Female-TNR,diff:White-Male-TPRtoBlack-Female-TPR,diff:White-Male-TPRtoBlack-Male-TPR,diff:White-Male-TPRtoWhite-Female-TPR,diff:White-Male-accuracytoBlack-Female-accuracy,diff:White-Male-accuracytoBlack-Male-accuracy,diff:White-Male-accuracytoWhite-Female-accuracy,diff:White-Male-calibration+toBlack-Female-calibration+,diff:White-Male-calibration+toBlack-Male-calibration+,diff:White-Male-calibration+toWhite-Female-calibration+,diff:White-Male-calibration-toBlack-Female-calibration-,diff:White-Male-calibration-toBlack-Male-calibration-,diff:White-Male-calibration-toWhite-Female-calibration-,diff:White-TNRtoBlack-TNR,diff:White-TPRtoBlack-TPR,diff:White-accuracytoBlack-accuracy,diff:White-calibration+toBlack-calibration+,diff:White-calibration-toBlack-calibration-
SVM,,0,0.6928614277144571,0.5037037037037038,1.4698553791887128,0.21160409556313997,0.7879241932351065,0.48863636363636365,1.405351592851593,0.23972602739726023,0.846892384997308,0.7602739726027398,1.0604511100614078,0.5113636363636364,0.7839355974321806,0.6666666666666666,0.9695780176643768,0.5625,0.8559225512528474,0.2792207792207792,0.9713064713064713,0.5319148936170213,1.5298236042916895,0.18367346938775508,0.6488726494964797,0.8163265306122449,1.138634764250528,0.46808510638297873,0.7175883293752726,0.7319587628865979,1.064536689497486,0.4489795918367347,0.6831853470317512,0.1724137931034483,0.5997642204538757,0.78839590443686,1.077866639498752,0.4962962962962963,0.7550406414358748,0.6962616822429907,1.0056344177923116,0.5193798449612403,0.7096987752399868,0.22742474916387959,0.6627806975633063,0.8278987721182729,0.636536214953271,0.636536214953271,0.35269271383315737,0.9804585094975802,0.24613220815752457,0.9191499648382557,0.7538677918424754,1.0295680128591522,0.6473072861668426,1.010978841735633,0.6930036188178529,1.0004083248395532,0.7779187817258884,1.20990838719623,0.3839080459770115,1.421497359428394,0.38755725411458486,0.3597222222222223,0.2677824267782427,0.7322175732217573,0.6402777777777777,0.6927207637231504,0.6429567642956764,0.27007299270072993,0.4231964993714341,1.1610144086645393,1.4698553791887128,0.24008152376410274,0.9430451435980745,0.7879241932351065,0.4267535359704097,1.1054088751026958,1.3031631322398047,0.2385631550958677,0.9406635228225083,0.790378995473403,0.7614368449041323,1.0593364771774916,1.0827641552355012,0.5732464640295902,0.8945911248973042,0.8384050730202407,0.695885308926626,1.0110679512633916,1.0160968633683478,0.6177312768962249,0.9473941975382797,0.9199529019489088,0.2863821101997754,0.9985504303073173,0.9949574797869923,0.7599184762358973,1.0569548564019255,1.077866639498752,0.5768035006285659,0.8389855913354607,0.7550406414358748,0.6943111577078683,1.0039010490702447,1.0056344177923116,0.6256056201550388,0.7875484496124031,0.7096987752399868,0.2852810020329202,0.8842874942619188,0.6627806975633063,0.3562074680276898,0.9929704916109351,0.9804585094975802,0.25695731746788364,0.9783497813792819,0.9191499648382557,0.7430426825321164,1.0216502186207181,1.0295680128591522,0.6437925319723101,1.0070295083890648,1.010978841735633,0.6928621912705016,1.0002828550947025,1.0004083248395532,0.7104377730107824,1.134962017430212,1.20990838719623,0.3269905193388707,1.1138350532762815,1.421497359428394,1.0,0.7414517096580684,0.6442711457708459,0.34268929503916445,0.2685589519650655,0.33876600698486614,0.9743141995761322,0.24778761061946908,0.8753719519264213,0.7522123893805309,1.049206591394568,0.6612339930151339,1.013691292253269,0.6973314606741573,1.0141758829431806,0.8022598870056498,1.2207508075621276,0.4064245810055866,1.4138017476006304,0.3476968796433878,0.2830655129789864,0.7169344870210136,0.6523031203566122,0.6875843454790823,0.657185628742515,0.28746928746928746,0.7314410480349345,0.6573107049608355,0.692360633172746,0.7318313953488372,0.3431372549019608,0.6928614277144571,0.9929704916109351,0.9783497813792819,1.0216502186207181,1.0070295083890648,1.0002828550947025,1.134962017430212,1.1138350532762815,1.1610144086645393,0.9430451435980745,1.1409394839929758,1.1842180139736334,0.9910691273414783,0.9566605144182738,0.9006079564087687,0.9647220976404827,1.0433394855817262,1.0993920435912314,1.0352779023595173,0.8590605160070242,0.8157819860263665,1.0089308726585218,0.9790823211875843,1.0443744174075156,1.009747115195075,0.905314371257485,0.7917939630942197,1.1450742582631348,0.9917514917514918,0.8849445056341608,1.1189552935362992,1.0569548564019255,0.8389855913354607,1.0039010490702447,0.7875484496124031,0.8842874942619188
GaussianNB,,0,0.5281943611277744,0.4444444444444444,2.848907484890749,0.6006825938566553,0.7516738469572354,0.4204545454545454,2.245761183261183,0.6095890410958904,0.7349590674315578,0.3904109589041096,2.2887135199523527,0.5795454545454546,0.7130422137277713,0.46153846153846156,0.9985401459854015,0.36428571428571427,0.8111517367458866,0.39361702127659576,0.8247213779128673,0.4893617021276596,2.613812901046944,0.5918367346938775,0.7135557650780133,0.40816326530612246,2.3927832002366167,0.5106382978723404,0.6282624761756583,0.4329896907216495,0.9367747761306344,0.21621621621621623,0.481446711794061,0.27710843373493976,0.580608146873207,0.3993174061433447,1.9879062175396944,0.5555555555555556,0.6582452522127696,0.4485981308411215,0.8308643519594003,0.29880478087649404,0.5525461957275307,0.3389830508474576,0.7304446493156513,0.763668143898219,0.7127643773183707,0.7127643773183707,0.1583949313621964,0.7653983260455126,0.7257383966244726,0.9153112231833718,0.2742616033755274,1.3242125900353747,0.8416050686378036,1.0612183002087892,0.5983112183353438,1.303991680013051,0.607006854531607,1.4128057962740905,0.43478260869565216,1.0125474175663847,0.0695197817037215,0.2069444444444445,0.7928870292887029,0.20711297071129708,0.7930555555555555,0.4588305489260143,0.4296463506395786,0.42939481268011526,0.30022483318827964,1.2884392225123296,2.848907484890749,0.6999046157056202,0.8015559563020702,0.7516738469572354,0.3071464890759867,1.1599001231265758,1.8540697052713127,0.6966492560064682,0.8229736268796585,0.786565818398873,0.3033507439935318,1.1770263731203416,2.037785042422872,0.6928535109240133,0.8400998768734244,0.8032673073780888,0.49438197362129094,1.0428916643335613,1.0927962723245805,0.41639373505389027,0.9563958065633699,0.9029069330789478,0.3995493463678785,0.8963688254602017,0.782868015249946,0.30009538429437976,1.1984440436979298,1.9879062175396944,0.6997751668117204,0.7115607774876704,0.6582452522127696,0.49425777154581885,0.9086807185906054,0.8308643519594003,0.4197913490329772,0.7580268636870335,0.5525461957275307,0.4015303603751851,0.8749053809445451,0.7304446493156513,0.18266968790332044,0.9514504869177519,0.7653983260455126,0.7593127129565878,0.9328513673357697,0.9153112231833718,0.24068728704341225,1.0671486326642303,1.3242125900353747,0.8173303120966795,1.0485495130822482,1.0612183002087892,0.5285708836306791,1.1394806694093296,1.303991680013051,0.5183266025855928,1.1773605038920283,1.4128057962740905,0.4320887106878837,1.0053877960155368,1.0125474175663847,1.0,0.235752849430114,0.8206358728254349,0.15600522193211486,0.7991266375545851,0.13154831199068684,0.7026350315058114,0.7557522123893805,0.9111826226870474,0.24424778761061947,1.431858407079646,0.8684516880093132,1.0684972322308368,0.6207865168539326,1.3430738948577055,0.6359761295822677,1.4161223506968958,0.450199203187251,0.943274520963764,0.18722139673105498,0.8294190358467244,0.17058096415327564,0.812778603268945,0.4622132253711201,0.4490968801313629,0.4772727272727273,0.20087336244541484,0.8439947780678851,0.5399174122505161,0.5407779171894604,0.4640776699029126,0.5281943611277744,0.9514504869177519,0.9328513673357697,1.0671486326642303,1.0485495130822482,1.1394806694093296,1.1773605038920283,1.0053877960155368,1.2884392225123296,0.8015559563020702,1.2332331487234904,1.3021403053966045,0.9443269152596319,0.780170005249166,0.7624176988471532,0.9263331765426561,1.219829994750834,1.2375823011528468,1.0736668234573439,0.7667668512765096,0.6978596946033954,1.0556730847403681,0.9993252361673415,0.9707764653505294,1.1585732914828126,0.9151888341543514,0.7671193360848534,1.1868792494509048,0.9163442940038684,0.7998357064622125,0.9729264759145237,1.1984440436979298,0.7115607774876704,0.9086807185906054,0.7580268636870335,0.8749053809445451
LR,,0,0.6058788242351529,0.6370370370370371,1.7273287446738776,0.273037542662116,0.6434881365656044,0.625,1.6495098039215688,0.28767123287671237,0.6272938743861465,0.7123287671232876,1.3156940013761178,0.375,0.603767942583732,0.5854700854700855,1.0136292834890965,0.44,0.8305263157894737,0.34591194968553457,0.9400665926748057,0.6595744680851063,1.7407592824363787,0.25850340136054417,0.5636907053926692,0.7414965986394558,1.3695679184915974,0.3404255319148936,0.5481013946859411,0.6443298969072165,1.1155337701127277,0.2962962962962963,0.5592769803296118,0.22142857142857142,0.601764705882353,0.726962457337884,1.2627641167917227,0.362962962962963,0.5750354283963385,0.6121495327102804,1.0118922309761518,0.3798449612403101,0.6088517992993595,0.28762541806020064,0.6903010033444815,0.7680226537424986,0.5650798914681942,0.5650798914681942,0.38542766631467795,0.9703074117012871,0.35724331926863573,0.8350235042073735,0.6427566807313643,1.123355368883335,0.614572333685322,1.0195670051922394,0.626658624849216,1.070621666918742,0.6961722488038278,1.3522424095429189,0.4440389294403893,1.293302196586868,0.21176313524695095,0.39722222222222225,0.42782426778242677,0.5721757322175732,0.6027777777777777,0.5853221957040573,0.5148279952550415,0.3433373349339736,0.502917996325307,1.2682380814234602,1.7273287446738776,0.3486730653630813,0.8487289545980694,0.6434881365656044,0.5060899158898251,1.1695859601661265,1.447573926242365,0.3449966815200326,0.8485411048202826,0.6697297946081093,0.6550033184799674,1.1514588951797176,1.279749420548839,0.4939100841101749,0.8304140398338736,0.7269584899717628,0.6102061973562931,1.0434778088007433,1.0752734960779227,0.4968750047419799,0.9561206231371729,0.917175051806769,0.3507193832804265,0.9770053537534116,0.9375086672592712,0.6513269346369187,1.1512710454019306,1.2627641167917227,0.497082003674693,0.73176191857654,0.5750354283963385,0.6085523988396551,1.0071942677412506,1.0118922309761518,0.5018579644911227,0.7559739934983746,0.6088517992993595,0.35214604236343366,0.870958751393534,0.6903010033444815,0.3913249442684501,0.9882054440924557,0.9703074117012871,0.39253379352553125,0.929419051486209,0.8350235042073735,0.6074662064744687,1.0705809485137912,1.123355368883335,0.6086750557315499,1.0117945559075443,1.0195670051922394,0.6059904102766367,1.0413364291451588,1.070621666918742,0.6055001220294347,1.1813442535487861,1.3522424095429189,0.39368813218718146,1.1007015945064156,1.293302196586868,0.74181564822795,0.6022795440911818,0.6094781043791242,0.368798955613577,0.4243085880640466,0.3608847497089639,0.9524526923691479,0.37522123893805315,0.8182048040455122,0.6247787610619469,1.1539863417788012,0.6391152502910361,1.0290061326456155,0.6334269662921348,1.0966574346319435,0.721419185282523,1.3617218593012217,0.4675716440422323,1.2706947032206548,0.3789004457652303,0.4585908529048207,0.5414091470951793,0.6210995542347697,0.5775978407557355,0.5297845373891001,0.36796536796536794,0.5756914119359534,0.631201044386423,0.6049552649690296,0.6238709677419355,0.4166666666666667,0.6058788242351529,0.9882054440924557,0.929419051486209,1.0705809485137912,1.0117945559075443,1.0413364291451588,1.1813442535487861,1.1007015945064156,1.2682380814234602,0.8487289545980694,1.2460995542347697,1.280674022319876,0.9819843039437336,0.8290803799718917,0.7999125484557235,0.9166303860332324,1.1709196200281085,1.2000874515442765,1.0833696139667675,0.7539004457652303,0.719325977680124,1.0180156960562665,1.00787224471435,1.066732056151481,1.0558291255363992,0.9102154626108998,0.7665117589071961,1.191634647893423,0.9779465817201667,0.8534632034632035,1.0996062760768643,1.1512710454019306,0.73176191857654,1.0071942677412506,0.7559739934983746,0.870958751393534
DecisionTree,,0,0.8455308938212358,0.37037037037037035,1.4623902252768228,0.058020477815699634,1.328668941979522,0.38636363636363635,1.4208892200695478,0.06849315068493156,1.3193085453359432,0.9315068493150684,0.9825150470611348,0.6136363636363636,0.8428107606679036,0.811965811965812,0.9573057544417927,0.84375,0.9160714285714286,0.2,1.0382513661202186,0.34042553191489366,1.251947447971166,0.04761904761904767,0.9172335600907037,0.9523809523809523,1.0045321909728688,0.6595744680851063,0.9059053408597482,0.8814432989690721,1.039219545801245,0.8157894736842105,0.8857142857142857,0.10256410256410256,0.5324365980103685,0.9419795221843004,0.9849922857543597,0.6296296296296297,0.8431753431753433,0.8434579439252337,0.9971882770735269,0.8333333333333334,0.8770396270396271,0.15337423312883436,0.6727910948074126,0.8240025470988158,0.5752088055391685,0.5752088055391685,0.25237592397043296,0.9131189208980488,0.039381153305203975,0.7683343379545917,0.960618846694796,1.01251556498371,0.747624076029567,1.0331849035341425,0.838962605548854,0.9846647947478147,0.9619565217391305,1.0524284402904116,0.2592190889370933,1.4406849867559053,0.7078592559947071,0.2763888888888889,0.05125523012552302,0.948744769874477,0.7236111111111111,0.8520286396181385,0.9140350877192982,0.17992766726943943,0.311817038971086,1.1171066627985686,1.4623902252768228,0.05084430004322099,1.0143523555449572,1.328668941979522,0.30933888782958696,1.0498961297856602,1.1834977887745866,0.04997163774887295,0.9974075895160085,0.9500652361535938,0.950028362251127,1.0025924104839914,1.0027343677725542,0.690661112170413,0.9501038702143397,0.9314691931719401,0.8462465312478,0.9974245247946376,0.9969635208795967,0.8884515977443609,0.9565319548872181,0.9528061224489797,0.1919505161225486,0.9990919162335735,0.9952859039447808,0.949155699956779,0.9856476444550427,0.9849922857543597,0.6881829610289141,0.8828933372014313,0.8431753431753433,0.8446470724443786,0.9976217429617099,0.9971882770735269,0.891749723145072,0.8831672203765227,0.8770396270396271,0.19067066533057464,0.9254071355965194,0.6727910948074126,0.26438240642966093,0.975987035081544,0.9131189208980488,0.0453181917153635,0.988125923179681,0.7683343379545917,0.9546818082846364,1.0118740768203192,1.01251556498371,0.7356175935703391,1.024012964918456,1.0331849035341425,0.8454956225834962,0.9869339659307156,0.9846647947478147,0.9379958047292143,1.0479214340198322,1.0524284402904116,0.21957337810326635,1.079291421667654,1.4406849867559053,0.5945218700916264,0.9538092381523695,0.737252549490102,0.2532637075718016,0.04366812227074235,0.23864959254947615,0.877656698283046,0.031858407079646045,0.6136536030341343,0.968141592920354,1.021155865283659,0.7613504074505238,1.0456914779881685,0.8433988764044944,0.9943652623957524,0.9732142857142857,1.0566326530612244,0.2726063829787234,1.4151697477037553,0.2719167904903418,0.05191594561186652,0.9480840543881335,0.7280832095096582,0.8481781376518218,0.9210526315789473,0.19263157894736843,0.9563318777292577,0.7467362924281984,0.8458362009635237,0.9501661129568106,0.22796709753231492,0.8455308938212358,0.975987035081544,0.988125923179681,1.0118740768203192,1.024012964918456,0.9869339659307156,1.0479214340198322,1.079291421667654,1.1171066627985686,1.0143523555449572,1.1144468458732946,1.068508741424552,0.9667328020591344,1.016577205073065,0.9957031020071812,0.9799424614677795,0.983422794926935,1.0042968979928188,1.0200575385322206,0.8855531541267054,0.9314912585754481,1.0332671979408656,0.9637876743139902,1.0332651613172503,0.9952207387526726,0.9226973684210527,0.8947368421052632,1.0521616541353382,1.0073684210526315,0.9099325236167342,1.079974804031355,0.9856476444550427,0.8828933372014313,0.9976217429617099,0.8831672203765227,0.9254071355965194
Feldman-SVM,lambda=1.0,0,0.6754649070185963,0.5111111111111111,1.3858800393313668,0.23208191126279865,0.8391593317765403,0.5,1.3514056224899598,0.273972602739726,0.9352060574533265,0.726027397260274,1.026846441230003,0.5,0.7936320754716981,0.6410256410256411,0.9538152610441768,0.5238095238095238,0.8165992812219227,0.29333333333333333,0.9671753681392236,0.5319148936170213,1.4376655558403828,0.19047619047619047,0.6501908780389793,0.8095238095238095,1.1449383949383949,0.46808510638297873,0.7429747089522281,0.7268041237113402,1.081449509377717,0.44,0.6859433962264151,0.1736111111111111,0.5724286033020972,0.7679180887372014,1.0614883842302965,0.4888888888888889,0.7745375157991496,0.6799065420560748,1.0075514590591297,0.4925373134328358,0.6860886878945499,0.23469387755102042,0.6475889470832581,0.8495603681715561,0.6754435262854803,0.6754435262854803,0.38014783526927143,0.9989286182258228,0.2573839662447257,0.9285247989809726,0.7426160337552743,1.027410894746805,0.6198521647307286,1.0006582031527456,0.672496984318456,0.9912972257851647,0.7623376623376623,1.2152961388387395,0.40540540540540543,1.4277964095482343,0.3531348890639291,0.38055555555555554,0.2771966527196653,0.7228033472803347,0.6194444444444445,0.6784009546539379,0.6272855133614628,0.2839378238341969,0.43995503336234404,1.142312155497534,1.3858800393313668,0.25432334282208346,0.9555171368814304,0.8391593317765403,0.4424424126520935,1.0966096953241384,1.2611177708961656,0.2526251007181909,0.9462277815921162,0.8164484190211897,0.7473748992818092,1.0537722184078837,1.0760519662447168,0.5575575873479065,0.9033903046758615,0.846654893978431,0.6793907703476898,1.009767990693006,1.0145342994046536,0.5992017645614546,0.9436658928393776,0.9121772527519543,0.29960434965951366,0.9950875697449626,0.9838027902032701,0.7456766571779165,1.0444828631185696,1.0614883842302965,0.5600449666376559,0.8576878445024658,0.7745375157991496,0.6773586392317539,1.0050958056486419,1.0075514590591297,0.6052144622101077,0.7746457024454564,0.6860886878945499,0.29855283999424015,0.8722820751135605,0.6475889470832581,0.3803516954124135,0.9995922797137159,0.9989286182258228,0.2672903094821955,0.9801873135250604,0.9285247989809726,0.7327096905178045,1.0198126864749395,1.027410894746805,0.6196483045875865,1.000407720286284,1.0006582031527456,0.6754489694861969,0.994096029664518,0.9912972257851647,0.6948115878495625,1.1350521489761995,1.2152961388387395,0.34467161461980117,1.1214675815712085,1.4277964095482343,1.0,0.73125374925015,0.6196760647870426,0.368798955613577,0.2765647743813683,0.3678696158323632,0.9942821343581544,0.2530973451327434,0.8639483215712634,0.7469026548672566,1.0563710625657527,0.6321303841676368,1.0033578975113668,0.6776685393258427,1.008338127792067,0.7915451895043731,1.233989080807525,0.4281842818428184,1.4118043991684897,0.3699851411589896,0.2929542645241038,0.7070457354758962,0.6300148588410104,0.6720647773279352,0.6414523449319214,0.3032886723507917,0.7234352256186317,0.631201044386423,0.6748107364074329,0.7178916109873794,0.3624118024374599,0.6754649070185963,0.9995922797137159,0.9801873135250604,1.0198126864749395,1.000407720286284,0.994096029664518,1.1350521489761995,1.1214675815712085,1.142312155497534,0.9555171368814304,1.1300148588410104,1.1619297524580317,0.9978844746733736,0.9810183382156222,0.8975219259520867,0.9601430806086396,1.0189816617843777,1.1024780740479132,1.0398569193913603,0.8699851411589896,0.8380702475419683,1.0021155253266265,0.9689608636977058,1.054739346383405,1.0056037619979075,0.8823571788776025,0.7985476550680786,1.1500928445724519,0.9900446609825416,0.8703224387603195,1.1248956094920266,1.0444828631185696,0.8576878445024658,1.0050958056486419,0.7746457024454564,0.8722820751135605
Feldman-GaussianNB,lambda=1.0,0,0.5263947210557889,0.5111111111111111,3.6589823468328144,0.552901023890785,0.6699171136031205,0.4772727272727273,2.8937346437346445,0.5205479452054795,0.6120978018477223,0.4794520547945205,3.205592663874108,0.5227272727272727,0.6259705596894208,0.49572649572649574,1.0756466569058076,0.3770491803278688,0.8386325185228399,0.375,0.7837837837837838,0.574468085106383,3.4830362277170797,0.5850340136054422,0.6879251700680272,0.41496598639455784,2.7744420082082417,0.425531914893617,0.5095782539562353,0.4175257731958763,0.9059636835670405,0.18867924528301888,0.41966024306721283,0.3068181818181818,0.6412776412776413,0.447098976109215,2.5596416382252563,0.4888888888888889,0.5682684201652335,0.4602803738317757,0.8585203891881517,0.2894736842105263,0.53853526076192,0.345,0.7319158878504672,0.6889387731474036,0.6313442393011235,0.6313442393011235,0.15311510031678988,0.7988613929571646,0.7341772151898734,0.906813201190593,0.26582278481012656,1.3962999026290164,0.8468848996832101,1.0476926594019094,0.597708082026538,1.3112025464351802,0.6057401812688822,1.4113121749151276,0.4341317365269461,1.0066822875987156,0.06647011053477,0.19166666666666665,0.8096234309623431,0.1903765690376569,0.8083333333333333,0.45584725536992843,0.42920353982300885,0.43125,0.32539889759210905,1.371424427038004,3.6589823468328144,0.6891142674039078,0.7275735129737544,0.6699171136031205,0.33414520401156284,1.2256160917281462,2.3679245921895715,0.6863487806661179,0.7812215303813588,0.7427445030211035,0.313651219333882,1.2187784696186412,2.4627419993510804,0.6658547959884371,0.7743839082718539,0.7298227228949422,0.49714556469075166,1.0483758226465982,1.1049677440150196,0.4110700431747685,0.9486267242330246,0.8857355966037025,0.4060576054110537,0.9034791060653129,0.7982626361004739,0.3108857325960922,1.2724264870262456,2.5596416382252563,0.674601102407891,0.628575572961996,0.5682684201652335,0.49820625711547495,0.9241482334326017,0.8585203891881517,0.4134970378638276,0.7519532926933975,0.53853526076192,0.4081828193832599,0.8736343612334802,0.7319158878504672,0.17239088349172826,0.9614484336501232,0.7988613929571646,0.7719003230761083,0.9245537842275303,0.906813201190593,0.22809967692389171,1.0754462157724696,1.3962999026290164,0.8276091165082717,1.0385515663498768,1.0476926594019094,0.5267776686982333,1.1418608266566097,1.3112025464351802,0.5174718605459455,1.1765366414458733,1.4113121749151276,0.432690868263473,1.002881736526946,1.0066822875987156,1.0,0.22255548890221954,0.8302339532093581,0.13968668407310703,0.8253275109170306,0.11990686845168796,0.7270029051169912,0.7893805309734513,0.9282105371475612,0.21061946902654868,1.4081913259708916,0.880093131548312,1.0539193550391708,0.6144662921348315,1.333292891572211,0.6289517470881864,1.398914028221055,0.46396396396396394,0.9697264832399968,0.16493313521545316,0.8504326328800988,0.14956736711990112,0.8350668647845468,0.460863697705803,0.4496,0.47844827586206895,0.17467248908296942,0.860313315926893,0.5361321403991741,0.5375203915171288,0.4713656387665198,0.5263947210557889,0.9614484336501232,0.9245537842275303,1.0754462157724696,1.0385515663498768,1.1418608266566097,1.1765366414458733,1.002881736526946,1.371424427038004,0.7275735129737544,1.312339592057274,1.4095349498909298,0.9549737332362348,0.6701153123253807,0.7346013807253433,0.9389478980933524,1.3298846876746193,1.2653986192746567,1.0610521019066477,0.6876604079427259,0.5904650501090702,1.0450262667637653,1.0348627980206928,0.9566620754900733,1.1536025944290285,0.9274491803278688,0.7390792452830188,1.1793517470881865,0.896551724137931,0.8283699059561129,0.9855156881018949,1.2724264870262456,0.628575572961996,0.9241482334326017,0.7519532926933975,0.8736343612334802
